simulation,analysis,data,node,trial,scenario,heuristic,type,time,simulator-normalization
1,4,4,128,3,ideal,even-model,Model(B),4.516942201395752,1.04229803926762897853
1,4,4,128,3,ideal,even-model,Model(B1),4.516942201395752,1.04229803926762897853
1,4,4,128,3,ideal,even-model,Model(B2),4.516942201395752,1.04229803926762897853
1,4,4,128,3,ideal,even-model,Model(B3),4.516942201395752,1.04229803926762897853
1,4,4,128,3,ideal,even-even,Simulator,5.6575,1.0
1,4,4,128,3,ideal,even-even,Model(B),5.518300748589048,1.02522502084478510773
1,4,4,128,3,ideal,even-even,Model(B1),5.518300748589048,1.02522502084478510773
1,4,4,128,3,ideal,even-even,Model(B2),5.518300748589048,1.02522502084478510773
1,4,4,128,3,ideal,even-even,Model(B3),5.518300748589048,1.02522502084478510773
1,4,4,128,3,transit,model-model,Simulator,289.6666,1.0
1,4,4,128,3,transit,model-model,Model(B),4.9897871987187,58.05189449249096081957
1,4,4,128,3,transit,model-model,Model(B1),6.876579651548889,42.12364499184636792976
1,4,4,128,3,transit,model-model,Model(B2),69.60490340400834,4.16158324821867304542
1,4,4,128,3,transit,model-model,Model(B3),265.3370444727075,1.09169302226774080092
1,4,4,128,3,transit,model-even,Simulator,289.6796,1.0
1,4,4,128,3,transit,model-even,Model(B),6.04311268415026,47.93549535486325418782
1,4,4,128,3,transit,model-even,Model(B1),7.929905136980449,36.53002085095613905294
1,4,4,128,3,transit,model-even,Model(B2),70.65822888943991,4.09972914058271150213
1,4,4,128,3,transit,model-even,Model(B3),266.39036995813905,1.08742519500806523793
1,4,4,128,3,transit,even-model,Simulator,289.3916,1.0
1,4,4,128,3,transit,even-model,Model(B),8.264335047877848,35.01692493388336636742
1,4,4,128,3,transit,even-model,Model(B1),11.389335047877847,25.40899875045135167265
1,4,4,128,3,transit,even-model,Model(B2),115.28312126288883,2.51026860506386206727
1,4,4,128,3,transit,even-model,Model(B3),439.46447990792177,.65850964806219242754
1,4,4,128,3,transit,even-even,Simulator,,1.0
1,4,4,128,3,transit,even-even,Model(B),10.008905383123869,
1,4,4,128,3,transit,even-even,Model(B1),13.133905383123867,
1,4,4,128,3,transit,even-even,Model(B2),117.02769159813484,
1,4,4,128,3,transit,even-even,Model(B3),441.2090502431678,
1,4,4,128,3,increasing0.25,model-model,Simulator,72.8258,1.0
1,4,4,128,3,increasing0.25,model-model,Model(B),4.941611981014156,14.73725583469508335854
1,4,4,128,3,increasing0.25,model-model,Model(B1),4.941611981014156,14.73725583469508335854
1,4,4,128,3,increasing0.25,model-model,Model(B2),42.463558134739934,1.71501878784906534955
1,4,4,128,3,increasing0.25,model-model,Model(B3),42.463558134739934,1.71501878784906534955
1,4,4,128,3,increasing0.25,model-even,Simulator,72.8197,1.0
1,4,4,128,3,increasing0.25,model-even,Model(B),5.797002806598595,12.56161199665299624953
1,4,4,128,3,increasing0.25,model-even,Model(B1),5.797002806598595,12.56161199665299624953
1,4,4,128,3,increasing0.25,model-even,Model(B2),42.463558134739934,1.71487513526157740848
1,4,4,128,3,increasing0.25,model-even,Model(B3),42.463558134739934,1.71487513526157740848
1,4,4,128,3,increasing0.25,even-model,Simulator,72.8036,1.0
1,4,4,128,3,increasing0.25,even-model,Model(B),7.644056033131272,9.52421066570558690951
1,4,4,128,3,increasing0.25,even-model,Model(B1),7.644056033131272,9.52421066570558690951
1,4,4,128,3,increasing0.25,even-model,Model(B2),19.241299779804034,3.78371528083647369630
1,4,4,128,3,increasing0.25,even-model,Model(B3),19.241299779804034,3.78371528083647369630
1,4,4,128,3,increasing0.25,even-even,Simulator,72.7941,1.0
1,4,4,128,3,increasing0.25,even-even,Model(B),8.967238716457201,8.11778322198605127365
1,4,4,128,3,increasing0.25,even-even,Model(B1),8.967238716457201,8.11778322198605127365
1,4,4,128,3,increasing0.25,even-even,Model(B2),19.241299779804034,3.78322155119717088023
1,4,4,128,3,increasing0.25,even-even,Model(B3),19.241299779804034,3.78322155119717088023
1,4,4,128,3,increasing0.5,model-model,Simulator,145.0052,1.0
1,4,4,128,3,increasing0.5,model-model,Model(B),4.976907150820194,29.13560482560000174720
1,4,4,128,3,increasing0.5,model-model,Model(B1),6.1965816864295125,23.40083732254523011858
1,4,4,128,3,increasing0.5,model-model,Model(B2),56.926469777735775,2.54723682262679590483
1,4,4,128,3,increasing0.5,model-model,Model(B3),110.32302453570873,1.31436933142696373796
1,4,4,128,3,increasing0.5,model-even,Simulator,144.9797,1.0
1,4,4,128,3,increasing0.5,model-even,Model(B),5.475523223406186,26.47778012889364680913
1,4,4,128,3,increasing0.5,model-even,Model(B1),6.641575803894928,21.82911168686461150916
1,4,4,128,3,increasing0.5,model-even,Model(B2),57.3714638952012,2.52703504768207136138
1,4,4,128,3,increasing0.5,model-even,Model(B3),110.76801865317414,1.30885883635732522704
1,4,4,128,3,increasing0.5,even-model,Simulator,145.0298,1.0
1,4,4,128,3,increasing0.5,even-model,Model(B),6.065605590062112,23.91019294719999921651
1,4,4,128,3,increasing0.5,even-model,Model(B1),6.065605590062112,23.91019294719999921651
1,4,4,128,3,increasing0.5,even-model,Model(B2),44.47380451385608,3.26101626756071875333
1,4,4,128,3,increasing0.5,even-model,Model(B3),86.18986291852244,1.68267816062198069386
1,4,4,128,3,increasing0.5,even-even,Simulator,145.0189,1.0
1,4,4,128,3,increasing0.5,even-even,Model(B),6.67329392852629,21.73123221503680030884
1,4,4,128,3,increasing0.5,even-even,Model(B1),6.67329392852629,21.73123221503680030884
1,4,4,128,3,increasing0.5,even-even,Model(B2),44.821456168125934,3.23547944216787595761
1,4,4,128,3,increasing0.5,even-even,Model(B3),86.53751457279229,1.67579229327201489486
1,4,4,128,3,increasing0.75,model-model,Simulator,217.2379,1.0
1,4,4,128,3,increasing0.75,model-model,Model(B),4.933535410943766,44.03290579775999634040
1,4,4,128,3,increasing0.75,model-model,Model(B1),6.664124970401268,32.59811317537753502277
1,4,4,128,3,increasing0.75,model-model,Model(B2),65.49025451557243,3.31710269881978623887
1,4,4,128,3,increasing0.75,model-model,Model(B3),188.33731880072,1.15345116614864708990
1,4,4,128,3,increasing0.75,model-even,Simulator,217.2438,1.0
1,4,4,128,3,increasing0.75,model-even,Model(B),6.091567578865354,35.66303700770318340433
1,4,4,128,3,increasing0.75,model-even,Model(B1),7.823169310467086,27.76928267541602737372
1,4,4,128,3,increasing0.75,model-even,Model(B2),66.64929885563825,3.25950615730479045254
1,4,4,128,3,increasing0.75,model-even,Model(B3),189.49636314078583,1.14642727912724786160
1,4,4,128,3,increasing0.75,even-model,Simulator,217.2135,1.0
1,4,4,128,3,increasing0.75,even-model,Model(B),5.934442021680693,36.60217745938698657287
1,4,4,128,3,increasing0.75,even-model,Model(B1),8.017775355014026,27.09149238811767815210
1,4,4,128,3,increasing0.75,even-model,Model(B2),78.79296246404809,2.75676270071849227026
1,4,4,128,3,increasing0.75,even-model,Model(B3),226.59333668211622,.95860497568260347036
1,4,4,128,3,increasing0.75,even-even,Simulator,217.2203,1.0
1,4,4,128,3,increasing0.75,even-even,Model(B),7.328917243322381,29.63879830924774088928
1,4,4,128,3,increasing0.75,even-even,Model(B1),9.412250576655714,23.07846547761385555868
1,4,4,128,3,increasing0.75,even-even,Model(B2),80.18743768568977,2.70890685959360789264
1,4,4,128,3,increasing0.75,even-even,Model(B3),227.9878119037579,.95277154592674776141
1,4,4,128,3,decreasing0.25,model-model,Simulator,72.8350,1.0
1,4,4,128,3,decreasing0.25,model-model,Model(B),4.98812127024723,14.60168990566462795813
1,4,4,128,3,decreasing0.25,model-model,Model(B1),9.412250576655714,7.73831926878843814144
1,4,4,128,3,decreasing0.25,model-model,Model(B2),80.18743768568977,.90830935745186076467
1,4,4,128,3,decreasing0.25,model-model,Model(B3),227.9878119037579,.31946883209154334655
1,4,4,128,3,decreasing0.25,model-even,Simulator,72.8365,1.0
1,4,4,128,3,decreasing0.25,model-even,Model(B),6.3612182304987215,11.45008665962550943736
1,4,4,128,3,decreasing0.25,model-even,Model(B1),9.412250576655714,7.73847863556132456496
1,4,4,128,3,decreasing0.25,model-even,Model(B2),80.18743768568977,.90832806362384096363
1,4,4,128,3,decreasing0.25,model-even,Model(B3),227.9878119037579,.31947541139061847959
1,4,4,128,3,decreasing0.25,even-model,Simulator,72.8505,1.0
1,4,4,128,3,decreasing0.25,even-model,Model(B),6.624848562047101,10.99655325215297371883
1,4,4,128,3,decreasing0.25,even-model,Model(B1),9.412250576655714,7.73996605877493118450
1,4,4,128,3,decreasing0.25,even-model,Model(B2),80.18743768568977,.90850265456232282057
1,4,4,128,3,decreasing0.25,even-model,Model(B3),227.9878119037579,.31953681818198638797
1,4,4,128,3,decreasing0.25,even-even,Simulator,72.8525,1.0
1,4,4,128,3,decreasing0.25,even-even,Model(B),8.448492962381113,8.62313554907280645273
1,4,4,128,3,decreasing0.25,even-even,Model(B1),9.412250576655714,7.74017854780544641586
1,4,4,128,3,decreasing0.25,even-even,Model(B2),80.18743768568977,.90852759612496308585
1,4,4,128,3,decreasing0.25,even-even,Model(B3),227.9878119037579,.31954559058075323203
1,4,4,128,3,decreasing0.5,model-model,Simulator,145.0502,1.0
1,4,4,128,3,decreasing0.5,model-model,Model(B),4.939135235089828,29.36752955648965411553
1,4,4,128,3,decreasing0.5,model-model,Model(B1),7.746987368870071,18.72343313516414705074
1,4,4,128,3,decreasing0.5,model-model,Model(B2),78.52217447790414,1.84725144157611948504
1,4,4,128,3,decreasing0.5,model-model,Model(B3),226.32254869597227,.64090034703016480105
1,4,4,128,3,decreasing0.5,model-even,Simulator,145.0630,1.0
1,4,4,128,3,decreasing0.5,model-even,Model(B),5.577568358677804,26.00828724479999979093
1,4,4,128,3,decreasing0.5,model-even,Model(B1),7.746987368870071,18.72508539034290654975
1,4,4,128,3,decreasing0.5,model-even,Model(B2),78.52217447790414,1.84741445285395415421
1,4,4,128,3,decreasing0.5,model-even,Model(B3),226.32254869597227,.64095690348056601462
1,4,4,128,3,decreasing0.5,even-model,Simulator,145.0326,1.0
1,4,4,128,3,decreasing0.5,even-model,Model(B),5.4021791633794995,26.84705479284222623803
1,4,4,128,3,decreasing0.5,even-model,Model(B1),7.746987368870071,18.72116128429335273962
1,4,4,128,3,decreasing0.5,even-model,Model(B2),78.52217447790414,1.84702730106909681494
1,4,4,128,3,decreasing0.5,even-model,Model(B3),226.32254869597227,.64082258191086313238
1,4,4,128,3,decreasing0.5,even-even,Simulator,145.0485,1.0
1,4,4,128,3,decreasing0.5,even-even,Model(B),5.5252860248952675,26.25176313885929783751
1,4,4,128,3,decreasing0.5,even-even,Model(B1),7.746987368870071,18.72321369502321805478
1,4,4,128,3,decreasing0.5,even-even,Model(B2),78.52217447790414,1.84722979164078206805
1,4,4,128,3,decreasing0.5,even-even,Model(B3),226.32254869597227,.64089283562659588987
1,4,4,128,3,decreasing0.75,model-model,Simulator,217.2960,1.0
1,4,4,128,3,decreasing0.75,model-model,Model(B),4.96826814489858,43.73676976817759565388
1,4,4,128,3,decreasing0.75,model-model,Model(B1),6.73633419060559,32.25730699391938829233
1,4,4,128,3,decreasing0.75,model-model,Model(B2),77.51152129963965,2.80340259559594279470
1,4,4,128,3,decreasing0.75,model-model,Model(B3),225.31189551770777,.96442311445967226930
1,4,4,128,3,decreasing0.75,model-even,Simulator,217.3011,1.0
1,4,4,128,3,decreasing0.75,model-even,Model(B),5.737735017626322,37.87227875327999982936
1,4,4,128,3,decreasing0.75,model-even,Model(B1),7.002853189770892,31.03036635373321387229
1,4,4,128,3,decreasing0.75,model-even,Model(B2),77.51152129963965,2.80346839226609567054
1,4,4,128,3,decreasing0.75,model-even,Model(B3),225.31189551770777,.96444574974924844341
1,4,4,128,3,decreasing0.75,even-model,Simulator,217.2215,1.0
1,4,4,128,3,decreasing0.75,even-model,Model(B),7.064256268527669,30.74937994078083825200
1,4,4,128,3,decreasing0.75,even-model,Model(B1),9.147589601861004,23.74631017069327441046
1,4,4,128,3,decreasing0.75,even-model,Model(B2),96.02671173502706,2.26209453677216231215
1,4,4,128,3,decreasing0.75,even-model,Model(B3),276.0349560013592,.78693475328874795945
1,4,4,128,3,decreasing0.75,even-even,Simulator,217.2212,1.0
1,4,4,128,3,decreasing0.75,even-even,Model(B),7.873848545872154,27.58767821535984295387
1,4,4,128,3,decreasing0.75,even-even,Model(B1),9.957181879205487,21.81552999987308880881
1,4,4,128,3,decreasing0.75,even-even,Model(B2),96.83630401237156,2.24317937591100515112
1,4,4,128,3,decreasing0.75,even-even,Model(B3),276.84454827870366,.78463239153736226268
1,4,4,128,4,ideal,model-model,Simulator,,1.0
1,4,4,128,4,ideal,model-model,Model(B),,
1,4,4,128,4,ideal,model-model,Model(B1),,
1,4,4,128,4,ideal,model-model,Model(B2),,
1,4,4,128,4,ideal,model-model,Model(B3),,
1,4,4,128,4,ideal,model-even,Simulator,,1.0
1,4,4,128,4,ideal,model-even,Model(B),,
1,4,4,128,4,ideal,model-even,Model(B1),,
1,4,4,128,4,ideal,model-even,Model(B2),,
1,4,4,128,4,ideal,model-even,Model(B3),,
1,4,4,128,4,ideal,even-model,Simulator,,1.0
1,4,4,128,4,ideal,even-model,Model(B),,
1,4,4,128,4,ideal,even-model,Model(B1),,
1,4,4,128,4,ideal,even-model,Model(B2),,
1,4,4,128,4,ideal,even-model,Model(B3),,
1,4,4,128,4,ideal,even-even,Simulator,,1.0
1,4,4,128,4,ideal,even-even,Model(B),,
1,4,4,128,4,ideal,even-even,Model(B1),,
1,4,4,128,4,ideal,even-even,Model(B2),,
1,4,4,128,4,ideal,even-even,Model(B3),,
1,4,4,128,4,transit,model-model,Simulator,,1.0
1,4,4,128,4,transit,model-model,Model(B),,
1,4,4,128,4,transit,model-model,Model(B1),,
1,4,4,128,4,transit,model-model,Model(B2),,
1,4,4,128,4,transit,model-model,Model(B3),,
1,4,4,128,4,transit,model-even,Simulator,,1.0
1,4,4,128,4,transit,model-even,Model(B),,
1,4,4,128,4,transit,model-even,Model(B1),,
1,4,4,128,4,transit,model-even,Model(B2),,
1,4,4,128,4,transit,model-even,Model(B3),,
1,4,4,128,4,transit,even-model,Simulator,,1.0
1,4,4,128,4,transit,even-model,Model(B),,
1,4,4,128,4,transit,even-model,Model(B1),,
1,4,4,128,4,transit,even-model,Model(B2),,
1,4,4,128,4,transit,even-model,Model(B3),,
1,4,4,128,4,transit,even-even,Simulator,,1.0
1,4,4,128,4,transit,even-even,Model(B),,
1,4,4,128,4,transit,even-even,Model(B1),,
1,4,4,128,4,transit,even-even,Model(B2),,
1,4,4,128,4,transit,even-even,Model(B3),,
1,4,4,128,4,increasing0.25,model-model,Simulator,,1.0
1,4,4,128,4,increasing0.25,model-model,Model(B),,
1,4,4,128,4,increasing0.25,model-model,Model(B1),,
1,4,4,128,4,increasing0.25,model-model,Model(B2),,
1,4,4,128,4,increasing0.25,model-model,Model(B3),,
1,4,4,128,4,increasing0.25,model-even,Simulator,,1.0
1,4,4,128,4,increasing0.25,model-even,Model(B),,
1,4,4,128,4,increasing0.25,model-even,Model(B1),,
1,4,4,128,4,increasing0.25,model-even,Model(B2),,
1,4,4,128,4,increasing0.25,model-even,Model(B3),,
1,4,4,128,4,increasing0.25,even-model,Simulator,,1.0
1,4,4,128,4,increasing0.25,even-model,Model(B),,
1,4,4,128,4,increasing0.25,even-model,Model(B1),,
1,4,4,128,4,increasing0.25,even-model,Model(B2),,
1,4,4,128,4,increasing0.25,even-model,Model(B3),,
1,4,4,128,4,increasing0.25,even-even,Simulator,,1.0
1,4,4,128,4,increasing0.25,even-even,Model(B),,
1,4,4,128,4,increasing0.25,even-even,Model(B1),,
1,4,4,128,4,increasing0.25,even-even,Model(B2),,
1,4,4,128,4,increasing0.25,even-even,Model(B3),,
1,4,4,128,4,increasing0.5,model-model,Simulator,,1.0
1,4,4,128,4,increasing0.5,model-model,Model(B),,
1,4,4,128,4,increasing0.5,model-model,Model(B1),,
1,4,4,128,4,increasing0.5,model-model,Model(B2),,
1,4,4,128,4,increasing0.5,model-model,Model(B3),,
1,4,4,128,4,increasing0.5,model-even,Simulator,,1.0
1,4,4,128,4,increasing0.5,model-even,Model(B),,
1,4,4,128,4,increasing0.5,model-even,Model(B1),,
1,4,4,128,4,increasing0.5,model-even,Model(B2),,
1,4,4,128,4,increasing0.5,model-even,Model(B3),,
1,4,4,128,4,increasing0.5,even-model,Simulator,,1.0
1,4,4,128,4,increasing0.5,even-model,Model(B),,
1,4,4,128,4,increasing0.5,even-model,Model(B1),,
1,4,4,128,4,increasing0.5,even-model,Model(B2),,
1,4,4,128,4,increasing0.5,even-model,Model(B3),,
1,4,4,128,4,increasing0.5,even-even,Simulator,,1.0
1,4,4,128,4,increasing0.5,even-even,Model(B),,
1,4,4,128,4,increasing0.5,even-even,Model(B1),,
1,4,4,128,4,increasing0.5,even-even,Model(B2),,
1,4,4,128,4,increasing0.5,even-even,Model(B3),,
1,4,4,128,4,increasing0.75,model-model,Simulator,,1.0
1,4,4,128,4,increasing0.75,model-model,Model(B),,
1,4,4,128,4,increasing0.75,model-model,Model(B1),,
1,4,4,128,4,increasing0.75,model-model,Model(B2),,
1,4,4,128,4,increasing0.75,model-model,Model(B3),,
1,4,4,128,4,increasing0.75,model-even,Simulator,,1.0
1,4,4,128,4,increasing0.75,model-even,Model(B),,
1,4,4,128,4,increasing0.75,model-even,Model(B1),,
1,4,4,128,4,increasing0.75,model-even,Model(B2),,
1,4,4,128,4,increasing0.75,model-even,Model(B3),,
1,4,4,128,4,increasing0.75,even-model,Simulator,,1.0
1,4,4,128,4,increasing0.75,even-model,Model(B),,
1,4,4,128,4,increasing0.75,even-model,Model(B1),,
1,4,4,128,4,increasing0.75,even-model,Model(B2),,
1,4,4,128,4,increasing0.75,even-model,Model(B3),,
1,4,4,128,4,increasing0.75,even-even,Simulator,,1.0
1,4,4,128,4,increasing0.75,even-even,Model(B),,
1,4,4,128,4,increasing0.75,even-even,Model(B1),,
1,4,4,128,4,increasing0.75,even-even,Model(B2),,
1,4,4,128,4,increasing0.75,even-even,Model(B3),,
1,4,4,128,4,decreasing0.25,model-model,Simulator,,1.0
1,4,4,128,4,decreasing0.25,model-model,Model(B),,
1,4,4,128,4,decreasing0.25,model-model,Model(B1),,
1,4,4,128,4,decreasing0.25,model-model,Model(B2),,
1,4,4,128,4,decreasing0.25,model-model,Model(B3),,
1,4,4,128,4,decreasing0.25,model-even,Simulator,,1.0
1,4,4,128,4,decreasing0.25,model-even,Model(B),,
1,4,4,128,4,decreasing0.25,model-even,Model(B1),,
1,4,4,128,4,decreasing0.25,model-even,Model(B2),,
1,4,4,128,4,decreasing0.25,model-even,Model(B3),,
1,4,4,128,4,decreasing0.25,even-model,Simulator,,1.0
1,4,4,128,4,decreasing0.25,even-model,Model(B),,
1,4,4,128,4,decreasing0.25,even-model,Model(B1),,
1,4,4,128,4,decreasing0.25,even-model,Model(B2),,
1,4,4,128,4,decreasing0.25,even-model,Model(B3),,
1,4,4,128,4,decreasing0.25,even-even,Simulator,,1.0
1,4,4,128,4,decreasing0.25,even-even,Model(B),,
1,4,4,128,4,decreasing0.25,even-even,Model(B1),,
1,4,4,128,4,decreasing0.25,even-even,Model(B2),,
1,4,4,128,4,decreasing0.25,even-even,Model(B3),,
1,4,4,128,4,decreasing0.5,model-model,Simulator,,1.0
1,4,4,128,4,decreasing0.5,model-model,Model(B),,
1,4,4,128,4,decreasing0.5,model-model,Model(B1),,
1,4,4,128,4,decreasing0.5,model-model,Model(B2),,
1,4,4,128,4,decreasing0.5,model-model,Model(B3),,
1,4,4,128,4,decreasing0.5,model-even,Simulator,,1.0
1,4,4,128,4,decreasing0.5,model-even,Model(B),,
1,4,4,128,4,decreasing0.5,model-even,Model(B1),,
1,4,4,128,4,decreasing0.5,model-even,Model(B2),,
1,4,4,128,4,decreasing0.5,model-even,Model(B3),,
1,4,4,128,4,decreasing0.5,even-model,Simulator,,1.0
1,4,4,128,4,decreasing0.5,even-model,Model(B),,
1,4,4,128,4,decreasing0.5,even-model,Model(B1),,
1,4,4,128,4,decreasing0.5,even-model,Model(B2),,
1,4,4,128,4,decreasing0.5,even-model,Model(B3),,
1,4,4,128,4,decreasing0.5,even-even,Simulator,,1.0
1,4,4,128,4,decreasing0.5,even-even,Model(B),,
1,4,4,128,4,decreasing0.5,even-even,Model(B1),,
1,4,4,128,4,decreasing0.5,even-even,Model(B2),,
