simulation,analysis,data,node,scenario,heuristic,time,model,model-bw,ideal-normalization,model-normalization
4,4,8,16,decreasing0.75,model-even,1747.5568,1606.8312292162664,3993.4734667068333,6.88403137834509719266,.99994009137352971384
4,4,8,16,decreasing0.75,even-model,1742.6799,4791.536758300973,4791.536758300973,10.24199106085494900103,.99714956242956659513
4,4,8,16,decreasing0.75,even-even,1744.8463,4820.493687648798,4820.493687648798,9.15759643614782344908,.99838916174556686177
4,4,8,16,ideal,model-model,196.7505,191.32498424700694,191.32498424700694,1.00000000000000000000,1.00000000000000000000
4,4,8,16,ideal,model-even,220.0978,214.72279124860648,214.72279124860648,1.00000000000000000000,1.11866450148792506245
4,4,8,16,ideal,even-model,158.6023,154.39723320158103,154.39723320158103,1.00000000000000000000,.80610875194726315816
4,4,8,16,ideal,even-even,198.7499,194.53195547658865,194.53195547658865,1.00000000000000000000,1.01016210886376400568
4,4,8,16,transit,model-model,2325.9917,2498.371896255593,2498.371896255593,11.82203704691982993689,1.00000000000000000000
4,4,8,16,transit,model-even,2328.8051,2529.2768724784187,2529.2768724784187,10.58077409224444769552,1.00120954859813128309
4,4,8,16,transit,even-model,2322.6327,7495.115688766779,7495.115688766779,14.64438220631100557810,.99855588478669119928
4,4,8,16,transit,even-even,2321.0867,7587.830617435257,7587.830617435257,11.67842952373812515125,.99789122205380182569
4,4,8,16,increasing0.25,model-model,596.3257,391.5451086956522,391.5451086956522,3.03087260261092093793,1.00000000000000000000
4,4,8,16,increasing0.25,model-even,595.8025,470.49589231547026,470.49589231547026,2.70698980180628793200,.99912262711467910908
4,4,8,16,increasing0.25,even-model,587.7883,463.12845498686136,463.12845498686136,3.70605155158531748909,.98568332708115715958
4,4,8,16,increasing0.25,even-even,586.1727,464.5675362511058,464.5675362511058,2.94929808769715104259,.98297406937182147272
4,4,8,16,increasing0.5,model-model,1162.5965,585.1439493074514,585.1439493074514,5.90898879545414115847,1.00000000000000000000
4,4,8,16,increasing0.5,model-even,1157.7994,592.3435501906038,592.3435501906038,5.26038606474031089815,.99587380488415370250
4,4,8,16,increasing0.5,even-model,1159.6969,1755.4318479223543,1755.4318479223543,7.31198034328632056407,.99750592746494592061
4,4,8,16,increasing0.5,even-even,1160.2094,1777.030650571811,1777.030650571811,5.83753450945132551010,.99794675108689902300
4,4,8,16,increasing0.75,model-model,1742.5367,1345.6326471624698,1345.6326471624698,8.85658079649098731642,1.00000000000000000000
4,4,8,16,increasing0.75,model-even,1742.9538,1358.0645765102959,1358.0645765102959,7.91899691864253072952,1.00023936368169462370
4,4,8,16,increasing0.75,even-model,1738.5334,4036.8979414874098,4036.8979414874098,10.96159009043374528616,.99770260218909593123
4,4,8,16,increasing0.75,even-even,1740.1585,4074.193729530888,4074.193729530888,8.75551887070131859185,.99863520808485697890
4,4,8,16,decreasing0.25,model-model,586.5013,430.2946964017991,4074.193729530888,2.98093931146299501144,1.00000000000000000000
4,4,8,16,decreasing0.25,model-even,609.2228,488.03999660326093,4074.193729530888,2.76796405961349908995,1.03874074959424642366
4,4,8,16,decreasing0.25,even-model,583.8750,652.7295913788629,4074.193729530888,3.68137788670151693890,.99552209006186346049
4,4,8,16,decreasing0.25,even-even,581.5930,671.2169908919969,4074.193729530888,2.92625556038015616611,.99163122059575997529
4,4,8,16,decreasing0.5,model-model,1169.8756,740.9507316749,4065.073009422192,5.94598539774994218566,1.00000000000000000000
4,4,8,16,decreasing0.5,model-even,1158.7366,753.0971816781349,4065.073009422192,5.26464417181816447052,.99047847480535537282
4,4,8,16,decreasing0.5,even-model,1163.7025,2222.8521950247,4065.073009422192,7.33723596694373284624,.99472328510826279306
4,4,8,16,decreasing0.5,even-even,1161.7426,2259.291545034405,4065.073009422192,5.84524872716917090272,.99304797877654683968
4,4,8,16,decreasing0.75,model-model,1737.6040,1513.496690797926,3971.502314017054,8.83150995804330865741,1.00000000000000000000
4,4,8,16,decreasing0.75,model-even,1743.3308,1528.7593668107718,3971.502314017054,7.92070979355541036757,1.00329580272605265641
4,4,8,16,decreasing0.75,even-model,1744.4738,4540.490072393778,4540.490072393778,10.99904478056118984403,1.00395360507917799452
4,4,8,16,decreasing0.75,even-even,1740.1278,4586.278100432315,4586.278100432315,8.75536440521479507662,1.00145245982398751384
4,8,4,16,ideal,model-model,351.9492,346.88462409420293,346.88462409420293,1.00000000000000000000,1.00000000000000000000
4,8,4,16,ideal,model-even,480.3886,475.32899844720504,475.32899844720504,1.00000000000000000000,1.36493732618230130939
4,8,4,16,ideal,even-model,298.8448,294.61437747035575,294.61437747035575,1.00000000000000000000,.84911345160040142156
4,8,4,16,ideal,even-even,360.4287,356.49674883540376,356.49674883540376,1.00000000000000000000,1.02409296568936653357
4,8,4,16,transit,model-model,2320.9367,3113.6293875712267,3113.6293875712267,6.59452187986220738674,1.00000000000000000000
4,8,4,16,transit,model-even,2316.3947,2955.1292177342707,2955.1292177342707,4.82191854677650552073,.99804303150534006377
4,8,4,16,transit,even-model,2464.3977,9340.888162713682,9340.888162713682,8.24641318838407092912,1.06181168146464313309
4,8,4,16,transit,even-even,2326.5836,8865.387653202812,8865.387653202812,6.45504533906428650104,1.00243302628632655082
4,8,4,16,increasing0.25,model-model,602.0309,434.2724184782608,434.2724184782608,1.71056192200465294423,1.00000000000000000000
4,8,4,16,increasing0.25,model-even,630.2962,554.5504981884059,554.5504981884059,1.31205486558173945010,1.04694991569369612091
4,8,4,16,increasing0.25,even-model,583.8888,433.49309213709876,433.49309213709876,1.95381950765079399072,.96986516805034425973
4,8,4,16,increasing0.25,even-even,582.3011,460.48702046590313,460.48702046590313,1.61557917002724810760,.96722792800170223820
4,8,4,16,increasing0.5,model-model,1164.0826,808.2808423913045,808.2808423913045,3.30753017765063821710,1.00000000000000000000
4,8,4,16,increasing0.5,model-even,1160.8847,912.8962215320913,912.8962215320913,2.41655339031775525064,.99725285817346638460
4,8,4,16,increasing0.5,even-model,1162.6957,1856.025611667154,1856.025611667154,3.89063386747903928728,.99880858969973436592
4,8,4,16,increasing0.5,even-even,1163.4816,1908.9630267486755,1908.9630267486755,3.22804926466732532675,.99948371361276253076
4,8,4,16,increasing0.75,model-model,1741.4328,1549.0358678950774,1549.0358678950774,4.94796635423521349103,1.00000000000000000000
4,8,4,16,increasing0.75,model-even,1736.4578,1550.613041808121,1550.613041808121,3.61469402063246296852,.99714315706009442339
4,8,4,16,increasing0.75,even-model,1744.5441,4647.107603685233,4647.107603685233,5.83762575089143260983,1.00178663224903079808
4,8,4,16,increasing0.75,even-even,1743.7913,4651.8391254243625,4651.8391254243625,4.83810334748592440058,1.00135434453744066380
4,8,4,16,decreasing0.25,model-model,637.2432,626.6324110671937,4651.8391254243625,1.81061130413139168948,1.00000000000000000000
4,8,4,16,decreasing0.25,model-even,781.0407,769.791278467909,4651.8391254243625,1.62585186242970794893,1.22565560526969922943
4,8,4,16,decreasing0.25,even-model,589.5600,953.0951854645023,4651.8391254243625,1.97279658203856985298,.92517268132480660444
4,8,4,16,decreasing0.25,even-even,589.6235,954.517567144756,4651.8391254243625,1.63589497728676989374,.92527232930849634801
4,8,4,16,decreasing0.5,model-model,1162.9534,991.8303866356928,4476.687902598276,3.30432176007219223683,1.00000000000000000000
4,8,4,16,decreasing0.5,model-even,1163.6692,992.041352441852,4476.687902598276,2.42234973935684568701,1.00061550187651543045
4,8,4,16,decreasing0.5,even-model,1170.5907,2975.491159907078,4476.687902598276,3.91705226257910460546,1.00656715909683053508
4,8,4,16,decreasing0.5,even-even,1168.5966,2976.1240573255564,4476.687902598276,3.24224069836835967834,1.00485247302256479064
4,8,4,16,decreasing0.75,model-model,1737.7300,1926.14063332393,4331.399043902624,4.93744551770539611966,1.00000000000000000000
4,8,4,16,decreasing0.75,model-even,1741.8969,1947.2527257152344,4331.399043902624,3.62601631262690247020,1.00239789840769279462
4,8,4,16,decreasing0.75,even-model,1750.3707,5778.4218999717905,5778.4218999717905,5.85712282763494629988,1.00727426009794386930
4,8,4,16,decreasing0.75,even-even,1750.9534,5841.7581771457035,5841.7581771457035,4.85797440658859852170,1.00760958261640185759
4,8,4,16,ideal,model-model,352.6159,347.6514945652175,347.6514945652175,1.00000000000000000000,1.00000000000000000000
4,8,4,16,ideal,model-even,481.2706,476.1898938923396,476.1898938923396,1.00000000000000000000,1.36485790913001937802
4,8,4,16,ideal,even-model,277.9979,274.1585597826087,274.1585597826087,1.00000000000000000000,.78838730754909236934
4,8,4,16,ideal,even-even,362.2490,358.27697981366464,358.27697981366464,1.00000000000000000000,1.02731896094305446804
4,8,4,16,transit,model-model,2327.9354,2940.7320667284207,2940.7320667284207,6.60190138901847591104,1.00000000000000000000
4,8,4,16,transit,model-even,2330.2013,2941.8716727066817,2941.8716727066817,4.84176947438717428407,1.00097335175194294480
4,8,4,16,transit,even-model,2329.4626,8822.196200185263,8822.196200185263,8.37942516831961680286,1.00065603195002747928
4,8,4,16,transit,even-even,2326.7411,8825.615018120045,8825.615018120045,6.42304354187313146482,.99948697029994904497
4,8,4,16,increasing0.25,model-model,583.0351,399.61636828644504,399.61636828644504,1.65345663652716737957,1.00000000000000000000
4,8,4,16,increasing0.25,model-even,583.4596,438.8555253623189,438.8555253623189,1.21233169032141169645,1.00072808652515088714
4,8,4,16,increasing0.25,even-model,583.9440,449.23228434559553,449.23228434559553,2.10053385295356547657,1.00155891129024650488
4,8,4,16,increasing0.25,even-even,582.7271,461.4215121100186,461.4215121100186,1.60863687684438052278,.99947172991814729507
4,8,4,16,increasing0.5,model-model,1171.0019,799.2327365728901,799.2327365728901,3.32089931282168501193,1.00000000000000000000
4,8,4,16,increasing0.5,model-even,1161.4139,955.4052795031058,955.4052795031058,2.41322428587991869854,.99181213967287328910
4,8,4,16,increasing0.5,even-model,1164.8085,1798.42213821131,1798.42213821131,4.18999028409926837576,.99471102480704770846
4,8,4,16,increasing0.5,even-even,1162.0946,1828.150365113484,1828.150365113484,3.20799946997783292707,.99239343676555947518
4,8,4,16,increasing0.75,model-model,1743.6168,1483.3860230634089,1483.3860230634089,4.94480481453048487036,1.00000000000000000000
4,8,4,16,increasing0.75,model-even,1745.0499,1526.0001534981914,1526.0001534981914,3.62592250596649784965,1.00082191224585585548
4,8,4,16,increasing0.75,even-model,1744.6199,4450.158069190226,4450.158069190226,6.27565855713298553694,1.00057529842566325353
4,8,4,16,increasing0.75,even-even,1743.8365,4578.000460494574,4578.000460494574,4.81391667057742050357,1.00012600245650305732
4,8,4,16,decreasing0.25,model-model,728.1971,592.644384057971,4578.000460494574,2.06512837339439316264,1.00000000000000000000
4,8,4,16,decreasing0.25,model-even,780.0471,748.03125,4578.000460494574,1.62080771191924044394,1.07120324977948964641
4,8,4,16,decreasing0.25,even-model,586.8352,953.1284894246772,4578.000460494574,2.11093393151531000773,.80587412391507738770
4,8,4,16,decreasing0.25,even-even,590.3063,962.9178673361679,4578.000460494574,1.62955950188958423625,.81064082787476083054
4,8,4,16,decreasing0.5,model-model,1169.3319,983.2921506607508,4377.601955059791,3.31616328134947970298,1.00000000000000000000
4,8,4,16,decreasing0.5,model-even,1165.1834,996.3741091234839,4377.601955059791,2.42105667788558037827,.99645224764671176763
4,8,4,16,decreasing0.5,even-model,1171.0542,2949.876451982253,4377.601955059791,4.21245700057446477113,1.00147289234134466014
4,8,4,16,decreasing0.5,even-even,1167.6410,2989.122327370452,4377.601955059791,3.22331048532915204734,.99855396059921054065
4,8,4,16,decreasing0.75,model-model,1744.5637,1892.4293334903427,4199.282253972835,4.94749017273469517398,1.00000000000000000000
4,8,4,16,decreasing0.75,model-even,1738.3413,1922.2005593357533,4199.282253972835,3.61198315459120087534,.99643326294133025925
4,8,4,16,decreasing0.75,even-model,1749.2251,5677.288000471028,5677.288000471028,6.29222414989465747762,1.00267195746420723989
4,8,4,16,decreasing0.75,even-even,1747.1096,5766.6016780072605,5766.6016780072605,4.82295216825995378869,1.00145933335652919982
4,8,4,16,ideal,model-model,309.2777,304.587962962963,304.587962962963,1.00000000000000000000,1.00000000000000000000
4,8,4,16,ideal,model-even,430.0458,424.9899068322982,424.9899068322982,1.00000000000000000000,1.39048434465207158485
4,8,4,16,ideal,even-model,290.0878,285.7659646739131,285.7659646739131,1.00000000000000000000,.93795252616014669017
4,8,4,16,ideal,even-even,345.0569,341.0946719720497,341.0946719720497,1.00000000000000000000,1.11568632332690006424
4,8,4,16,transit,model-model,2325.3100,2910.2114663539714,2910.2114663539714,7.51851814728316978560,1.00000000000000000000
4,8,4,16,transit,model-even,2324.1190,2911.435028401073,2911.435028401073,5.40435228061755282809,.99948781022745354382
4,8,4,16,transit,even-model,2329.2302,8730.634399061913,8730.634399061913,8.02939730660855092837,1.00168588274251605162
4,8,4,16,transit,even-even,2326.0541,8734.305085203217,8734.305085203217,6.74107400837369141147,1.00032000034404014948
4,8,4,16,increasing0.25,model-model,586.5601,384.24194487577637,384.24194487577637,1.89654831240661709525,1.00000000000000000000
4,8,4,16,increasing0.25,model-even,582.4058,472.9194595410629,472.9194595410629,1.35428784562016417786,.99291752030184119240
4,8,4,16,increasing0.25,even-model,583.9120,445.08335858525953,445.08335858525953,2.01288023832784419062,.99548537311010414789
4,8,4,16,increasing0.25,even-even,582.1876,454.3492089458365,454.3492089458365,1.68722202048415783020,.99254552091081544755
4,8,4,16,increasing0.5,model-model,1164.0703,985.7804736024846,985.7804736024846,3.76383521993341259327,1.00000000000000000000
4,8,4,16,increasing0.5,model-even,1166.8744,1153.5859375,1153.5859375,2.71337238963849896917,1.00240887513408769212
4,8,4,16,increasing0.5,even-model,1163.4094,1798.4161203703334,1798.4161203703334,4.01054232546146373615,.99943225078416655763
4,8,4,16,increasing0.5,even-even,1161.4996,1851.9429715931594,1851.9429715931594,3.36611034296082762002,.99779162822039184403
4,8,4,16,increasing0.75,model-model,1739.0573,1471.9556967873837,1471.9556967873837,5.62296376363378284305,1.00000000000000000000
4,8,4,16,increasing0.75,model-even,1746.9498,1483.800050652118,1483.800050652118,4.06224127755694858547,1.00453837835015556991
4,8,4,16,increasing0.75,even-model,1743.7635,4415.867090362151,4415.867090362151,6.01115765640609498227,1.00270617880158405361
4,8,4,16,increasing0.75,even-even,1742.8348,4451.400151956354,4451.400151956354,5.05086204623063616464,1.00217215384449954581
4,8,4,16,decreasing0.25,model-model,748.9705,595.0803328804349,4451.400151956354,2.42167637692597946764,1.00000000000000000000
4,8,4,16,decreasing0.25,model-even,834.4012,768.5939009661837,4451.400151956354,1.94026124659280476637,1.11406417208688459692
4,8,4,16,decreasing0.25,even-model,590.0212,936.3369968035777,4451.400151956354,2.03394006917905544459,.78777628758409042812
4,8,4,16,decreasing0.25,even-even,589.0841,945.408467025498,4451.400151956354,1.70720857922273109159,.78652510345868094938
4,8,4,16,decreasing0.5,model-model,1163.1691,970.3257258132033,4380.483983478093,3.76092133380453876887,1.00000000000000000000
4,8,4,16,decreasing0.5,model-even,1161.6794,977.1491425553531,4380.483983478093,2.70129228096170221869,.99871927478128502553
4,8,4,16,decreasing0.5,even-model,1167.0611,2910.9771774396095,4380.483983478093,4.02313058322342408057,1.00334603111447853970
4,8,4,16,decreasing0.5,even-even,1164.3285,2931.4474276660585,4380.483983478093,3.37430870097076742995,1.00099675962850113538
4,8,4,16,decreasing0.75,model-model,1746.0574,1878.3941536140262,4190.567679130267,5.64559746790667416370,1.00000000000000000000
4,8,4,16,decreasing0.75,model-even,1742.3464,1887.1622242662004,4190.567679130267,4.05153683630906289516,.99787464031823925147
4,8,4,16,decreasing0.75,even-model,1749.1268,5635.182460842078,5635.182460842078,6.02964619677214967330,1.00175790326251588292
4,8,4,16,decreasing0.75,even-even,1745.2523,5661.486672798601,5661.486672798601,5.05786813711014038554,.99953890404748434959
